COUNTRY,Country,BIRTH,Place of birth,GENDER,Gender,RATE,Rate,YEAR,Year,Value
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,72.3
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,72.5
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,72.8
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,73
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,73.9
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,74.4
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,74.6
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,73
PRT,Portugal,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,74.4
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,66.1
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,66.7
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,66.3
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,67.6
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,69.5
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,71.4
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,72
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,73.7
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,74.3
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,72.8
SVK,Slovak Republic,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,73.2
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,13.7
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,13.6
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,14
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,12.9
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,10.4
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,8.8
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,8
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,6.2
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,5.7
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,6.2
SVK,Slovak Republic,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,6.8
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,76.5
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,77.1
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,77.2
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,77.6
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2015,2015,77.5
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2016,2016,78.3
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2017,2017,78.2
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2018,2018,78.6
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2019,2019,78.8
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2020,2020,77.8
SVK,Slovak Republic,NB,Native-born,MEN,Men,P_RATE,Participation rate,2021,2021,78.5
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2011,2011,52.6
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2012,2012,52.7
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,53.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,54.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,56
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,58.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,60.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,61.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,62.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,66
SVK,Slovak Republic,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,65.6
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,13.6
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,14.6
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,14.6
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,13.7
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,12.9
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,10.8
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,8.5
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,7
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,6
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,7.1
SVK,Slovak Republic,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,7
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,60.9
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,61.7
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,62.4
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,62.9
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,64.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,65.4
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,65.9
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,65.9
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,66.3
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,71.2
SVK,Slovak Republic,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,70.5
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,59.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,59.7
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,59.8
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,60.9
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,62.8
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,64.9
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,66.2
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,67.5
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,68.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,69.5
SVK,Slovak Republic,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,69.4
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,13.7
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,14
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,14.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,13.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,11.5
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,9.7
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,8.2
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,6.6
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,5.9
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,6.7
SVK,Slovak Republic,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,7.1
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2011,2011,68.7
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2012,2012,69.4
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,69.8
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,70.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,70.9
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,71.9
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,72.1
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,72.3
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,72.6
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,74.5
SVK,Slovak Republic,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,74.5
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,64
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,61.4
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,60.3
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,61.5
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,63.4
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,65
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,66.6
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,67.8
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,68.3
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,66.5
ESP,Spain,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,67.6
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,19.3
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,22.3
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,23.5
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,21.8
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,19.3
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,17
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,14.5
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,12.7
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,11.6
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,12.3
ESP,Spain,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,11.9
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,79.3
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,79
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,78.8
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,78.6
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2015,2015,78.6
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2016,2016,78.3
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2017,2017,77.9
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2018,2018,77.7
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2019,2019,77.3
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2020,2020,76
ESP,Spain,NB,Native-born,MEN,Men,P_RATE,Participation rate,2021,2021,76.7
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2011,2011,52
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2012,2012,51.4
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,50.7
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,51.7
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,53
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,54.7
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,55.9
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,57.1
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,58.4
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,56.8
ESP,Spain,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,58.9
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,20.4
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,23.5
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,25.2
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,24.1
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,22.3
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,20.2
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,17.9
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,15.9
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,14.8
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,15.2
ESP,Spain,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,14.8
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,65.3
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,67.2
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,67.8
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,68
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,68.3
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,68.6
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,68.2
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,67.9
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,68.5
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,67.1
ESP,Spain,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,69.2
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,58.1
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,56.5
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,55.6
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,56.6
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,58.3
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,59.9
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,61.4
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,62.6
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,63.4
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,61.8
ESP,Spain,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,63.3
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,19.8
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,22.9
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,24.3
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,22.8
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,20.7
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,18.5
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,16.1
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,14.2
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,13.1
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,13.6
ESP,Spain,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,13.2
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2011,2011,72.4
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2012,2012,73.2
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2013,2013,73.4
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2014,2014,73.4
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2015,2015,73.5
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2016,2016,73.5
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2017,2017,73.1
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2018,2018,72.9
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2019,2019,73
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2020,2020,71.6
ESP,Spain,NB,Native-born,TOT,Total,P_RATE,Participation rate,2021,2021,73
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2011,2011,77.5
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2012,2012,77.4
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2013,2013,78.3
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2014,2014,78.5
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2015,2015,79.3
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2016,2016,79.8
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2017,2017,80.4
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2018,2018,81.5
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2019,2019,81.2
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2020,2020,79.6
SWE,Sweden,NB,Native-born,MEN,Men,N_RATE,Employment rate,2021,2021,79.8
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,6.3
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,6.7
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,6.6
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,6.6
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,5.7
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,5.3
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,4.8
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,4
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,4.5
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,5.5
SWE,Sweden,NB,Native-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,5.8
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2011,2011,82.7
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2012,2012,82.9
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2013,2013,83.8
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2014,2014,84.1
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2015,2015,84.1
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2016,2016,84.2
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2017,2017,84.5
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2018,2018,84.9
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2019,2019,85
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2020,2020,84.6
SWE,Sweden,NB,Native-born,MEN,Men,P_RATE,Participation rate,2021,2021,84.8
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2011,2011,74.4
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2012,2012,75
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2013,2013,75.9
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2014,2014,76.8
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2015,2015,77.7
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2016,2016,78.8
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2017,2017,79.4
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2018,2018,80.1
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2019,2019,80.3
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2020,2020,77.8
SWE,Sweden,NB,Native-born,WMN,Women,N_RATE,Employment rate,2021,2021,78.1
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,6.2
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,6.3
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,6.4
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,5.9
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,5.3
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,4.5
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,4.2
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,3.7
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,4.5
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,5
SWE,Sweden,NB,Native-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,5.2
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2011,2011,79.4
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2012,2012,80.1
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2013,2013,81.1
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2014,2014,81.6
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2015,2015,82.1
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2016,2016,82.5
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2017,2017,82.9
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2018,2018,83.2
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2019,2019,84
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2020,2020,82.3
SWE,Sweden,NB,Native-born,WMN,Women,P_RATE,Participation rate,2021,2021,82.4
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2011,2011,76
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2012,2012,76.2
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2013,2013,77.2
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2014,2014,77.7
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2015,2015,78.5
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2016,2016,79.3
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2017,2017,79.9
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2018,2018,80.8
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2019,2019,80.7
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2020,2020,78.8
SWE,Sweden,NB,Native-born,TOT,Total,N_RATE,Employment rate,2021,2021,79
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,6.3
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,6.5
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,6.5
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,6.2
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,5.5
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,4.9
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,4.5
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,3.9
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,4.5
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,5.2
SWE,Sweden,NB,Native-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,6.8
